customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Calculated,DailyExpense
4227-OJHAL,True,Female,False,True,True,68,True,True,DSL,True,True,True,False,True,False,One year,True,Credit card (automatic),73.0,5163.0,4964.0,2.433333333333333
4228-ZGYUW,True,Male,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,90.05,368.1,360.2,3.0016666666666665
4229-CZMLL,True,Male,False,False,False,6,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,469.8,449.40000000000003,2.496666666666667
4231-LZUYM,True,Female,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.65,1887.0,1846.8,0.855
4232-JGKIY,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.2,19.2,19.2,0.64
4234-XTNEA,True,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.95,174.45,159.9,2.665
4236-UJPWO,True,Female,False,False,False,2,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.5,46.4,49.0,0.8166666666666667
4236-XPXAV,True,Female,False,True,True,5,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Mailed check,99.15,465.05,495.75,3.305
4237-CLSMM,True,Male,False,True,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,38.0,40.0,0.6666666666666666
4237-RLAQD,True,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.85,45.85,45.85,1.5283333333333333
4238-HFHSN,True,Male,True,True,False,61,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.15,4904.85,5011.150000000001,2.7383333333333337
4238-JSSWH,True,Female,True,True,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),102.05,3452.55,3571.75,3.401666666666667
4248-HCETZ,True,Male,True,True,False,30,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Mailed check,79.65,2365.15,2389.5,2.655
4248-QPAVC,True,Female,True,True,False,17,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.35,1463.45,1450.9499999999998,2.8449999999999998
4250-FDVOU,True,Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,56.25,389.1,337.5,1.875
4250-QVQRU,False,Male,False,False,True,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.25,48.35,38.5,0.6416666666666667
4250-WAROZ,True,Male,True,True,True,60,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,93.25,5774.55,5595.0,3.1083333333333334
4250-ZBWLV,True,Male,False,False,False,68,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Electronic check,108.45,7176.55,7374.6,3.615
4254-QPEDE,True,Female,False,True,False,52,False,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),66.25,3330.1,3445.0,2.2083333333333335
4255-DDUOU,True,Female,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.5,20.5,20.5,0.6833333333333333
4256-ZWTZI,True,Female,False,False,True,5,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,51.0,286.8,255.0,1.7
4257-GAESD,True,Female,False,False,False,6,False,False,DSL,False,False,False,False,True,True,Month-to-month,False,Credit card (automatic),45.0,298.7,270.0,1.5
4268-YNAHK,False,Male,False,False,True,33,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,20.15,682.15,664.9499999999999,0.6716666666666666
4273-MBHYA,True,Female,False,False,True,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.35,89.35,89.35,2.978333333333333
4274-DRSQT,True,Female,False,False,False,66,True,True,Fiber optic,False,True,False,False,True,False,One year,True,Bank transfer (automatic),88.9,6000.1,5867.400000000001,2.963333333333334
4274-OWWYO,True,Male,False,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.35,74.35,74.35,2.478333333333333
4277-BWBML,True,Male,False,True,True,72,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.95,1322.85,1436.3999999999999,0.6649999999999999
4277-PVRAN,True,Female,False,False,False,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),80.1,679.3,640.8,2.67
4277-UDIEF,True,Male,False,True,True,24,True,True,DSL,True,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),81.0,1923.85,1944.0,2.7
4280-DLSHD,True,Male,False,True,False,8,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Mailed check,54.75,445.85,438.0,1.825
4282-ACRXS,True,Male,True,True,False,38,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.85,955.75,944.3000000000001,0.8283333333333334
4282-MSACW,True,Male,False,False,False,68,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Credit card (automatic),117.2,8035.95,7969.6,3.9066666666666667
4282-YMKNA,True,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.75,706.6,672.75,2.4916666666666667
4283-FUTGF,True,Male,True,False,False,19,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,79.85,1471.75,1517.1499999999999,2.6616666666666666
4283-IVYCI,True,Male,False,False,False,9,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Mailed check,64.95,547.8,584.5500000000001,2.165
4285-GYRQC,True,Female,False,True,False,7,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.25,587.1,603.75,2.875
4289-DTDKW,True,Male,False,True,False,40,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,101.3,4113.1,4052.0,3.3766666666666665
4290-BSXUX,True,Male,False,True,False,3,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),79.65,251.75,238.95000000000002,2.6550000000000002
4290-UZSKY,False,Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.0,303.15,316.0,2.6333333333333333
4291-HPAXL,True,Male,False,False,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,19.85,19.85,0.6616666666666667
4291-HYEBC,True,Female,True,True,True,28,False,False,DSL,False,True,False,False,False,True,One year,True,Electronic check,39.1,1096.6,1094.8,1.3033333333333332
4291-SHSBH,True,Male,False,False,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,521.35,486.84999999999997,2.3183333333333334
4291-TPNFG,True,Male,False,True,False,72,True,True,DSL,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),82.3,5980.55,5925.599999999999,2.743333333333333
4291-YZODP,True,Female,False,False,True,7,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.05,96.8,140.35,0.6683333333333333
4293-ETKAP,True,Female,False,True,True,65,True,True,DSL,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),79.4,5071.9,5161.0,2.6466666666666665
4295-YURET,True,Female,True,True,True,56,True,False,DSL,True,False,False,True,True,True,Two year,True,Credit card (automatic),72.6,4084.35,4065.5999999999995,2.4199999999999995
4298-OYIFC,True,Male,False,True,False,15,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,103.45,1539.8,1551.75,3.4483333333333333
4299-OPXEJ,True,Female,False,False,False,56,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.55,1080.55,1094.8,0.6516666666666666
4299-SIMNS,True,Male,False,False,False,9,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,81.15,784.45,730.35,2.705
4301-VVZKA,True,Male,False,True,False,16,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.4,1189.4,1206.4,2.5133333333333336
4302-ZYFEL,True,Male,False,True,True,69,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.55,1403.1,1417.95,0.685
4304-TSPVK,True,Female,False,True,False,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.9,7843.55,7813.200000000001,3.8300000000000005
4304-XUMGI,True,Male,True,True,True,50,True,True,DSL,True,True,True,False,False,True,Two year,True,Bank transfer (automatic),75.15,3822.45,3757.5000000000005,2.5050000000000003
4307-KTUMW,True,Male,False,True,False,53,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,False,Electronic check,93.9,5029.2,4976.700000000001,3.1300000000000003
4307-KWMXE,True,Male,False,False,False,10,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,35.75,389.8,357.5,1.1916666666666667
4310-KEDTB,True,Female,False,False,True,26,False,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,29.8,786.5,774.8000000000001,0.9933333333333334
4311-QTTAI,True,Female,False,False,False,16,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.35,295.55,309.6,0.645
4312-GVYNH,True,Female,False,True,False,70,False,False,DSL,True,False,True,True,False,True,Two year,True,Bank transfer (automatic),49.85,3370.2,3489.5,1.6616666666666666
4312-KFRXN,True,Male,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.4,1710.9,1828.8,0.8466666666666667
4315-MURBD,True,Female,False,False,False,12,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Bank transfer (automatic),98.9,1120.95,1186.8000000000002,3.2966666666666673
4316-XCSLJ,True,Male,False,False,True,17,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,50.3,846.8,855.0999999999999,1.6766666666666665
4317-VTEOA,True,Male,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,50.75,50.75,50.75,1.6916666666666667
4318-RAJVY,True,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.8,198.25,198.0,0.66
4320-QMLLA,True,Male,False,False,False,7,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Mailed check,54.85,370.4,383.95,1.8283333333333334
4322-RCYMT,True,Male,False,True,True,68,True,True,DSL,False,True,True,True,False,True,One year,True,Bank transfer (automatic),75.8,5293.95,5154.4,2.5266666666666664
4323-ELYYB,True,Male,False,True,True,13,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.0,218.55,260.0,0.6666666666666666
4323-OHFOW,True,Female,True,True,False,70,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),105.55,7195.35,7388.5,3.5183333333333335
4323-SADQS,True,Male,False,True,True,7,False,False,DSL,True,False,False,True,False,False,Month-to-month,True,Electronic check,34.5,279.25,241.5,1.15
4324-AHJKS,True,Female,False,False,False,5,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Credit card (automatic),55.8,300.4,279.0,1.86
4324-BZCKL,True,Female,False,True,True,10,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Mailed check,55.55,551.3,555.5,1.8516666666666666
4325-NFSKC,True,Male,True,False,False,19,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Electronic check,90.6,1660.0,1721.3999999999999,3.0199999999999996
4328-VUFWD,True,Female,False,False,False,39,True,False,DSL,False,False,False,True,False,True,One year,False,Electronic check,59.3,2209.15,2312.7,1.9766666666666666
4329-YPDDQ,True,Male,False,False,False,20,True,False,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.2,2203.7,2164.0,3.6066666666666665
4332-MUOEZ,True,Male,True,True,True,20,True,False,Fiber optic,True,False,True,True,False,True,One year,False,Credit card (automatic),94.3,1818.3,1886.0,3.1433333333333335
4334-HOWRP,True,Male,True,True,False,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),64.95,4546.0,4676.400000000001,2.165
4335-BSMJS,True,Female,False,False,False,62,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.8,1563.95,1599.6000000000001,0.8600000000000001
4335-UPJSI,True,Female,False,False,True,24,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.75,498.1,474.0,0.6583333333333333
4338-EYCER,True,Male,False,True,False,21,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),54.6,1125.2,1146.6000000000001,1.8200000000000003
4342-HENTK,True,Female,True,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.65,142.35,141.3,2.355
4342-HFXWS,True,Female,False,True,True,48,True,False,DSL,True,False,True,True,True,False,One year,False,Bank transfer (automatic),69.7,3023.65,3345.6000000000004,2.3233333333333337
4343-EJVQB,True,Male,False,False,False,7,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,74.35,533.6,520.4499999999999,2.478333333333333
4349-GFQHK,True,Male,False,False,False,1,True,True,DSL,False,False,True,False,False,False,Month-to-month,False,Electronic check,54.35,54.35,54.35,1.8116666666666668
4350-ZTLPI,True,Female,False,True,False,53,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),108.95,5718.2,5774.35,3.631666666666667
4351-QLCSU,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),55.0,55.0,55.0,1.8333333333333333
4353-HYOJD,True,Female,False,True,True,27,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,49.85,1336.15,1345.95,1.6616666666666666
4355-CVPVS,True,Female,False,True,True,56,True,False,Fiber optic,False,False,False,False,True,True,One year,False,Bank transfer (automatic),88.9,4968.0,4978.400000000001,2.963333333333334
4355-HBJHH,True,Male,False,True,True,67,True,True,DSL,True,False,True,False,True,True,Two year,True,Electronic check,79.7,5293.4,5339.900000000001,2.6566666666666667
4359-INNWN,True,Female,False,False,False,17,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.05,337.9,340.85,0.6683333333333333
4360-PNRQB,True,Male,False,False,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.6,1395.05,1360.8,2.52
4360-QRAVE,True,Male,True,False,False,37,False,False,DSL,False,True,True,False,False,False,Month-to-month,False,Electronic check,36.65,1315.0,1356.05,1.2216666666666667
4361-BKAXE,True,Female,False,False,False,41,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),114.5,4527.45,4694.5,3.816666666666667
4361-FEBGN,True,Male,False,False,False,48,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.15,982.95,967.1999999999999,0.6716666666666666
4361-JEIVL,True,Male,False,False,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.4,44.4,44.4,1.48
4365-MSDYN,True,Male,False,True,False,8,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),19.55,161.15,156.4,0.6516666666666667
4366-CTOUZ,True,Female,False,False,False,50,True,False,Fiber optic,False,True,False,True,True,True,Two year,True,Mailed check,100.2,5038.45,5010.0,3.34
4367-NHWMM,True,Female,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.9,24.9,24.9,0.83
4367-NUYAO,True,Male,False,True,True,0,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.75,,0.0,
4369-HTUIF,True,Male,True,False,False,6,True,False,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),85.15,503.6,510.90000000000003,2.8383333333333334
4369-NYSCF,True,Male,False,False,False,56,True,False,DSL,False,True,False,True,True,True,One year,True,Bank transfer (automatic),75.75,4284.65,4242.0,2.525
4373-MAVJG,True,Female,False,True,True,14,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),90.9,1259.0,1272.6000000000001,3.0300000000000002
4373-VVHQL,True,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.75,44.75,44.75,1.4916666666666667
4374-YMUSQ,True,Male,False,False,False,34,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),116.25,3899.05,3952.5,3.875
4376-KFVRS,True,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),114.05,8468.2,8211.6,3.8016666666666667
4377-VDHYI,True,Male,False,True,True,32,True,False,Fiber optic,True,True,False,False,False,True,One year,True,Electronic check,90.8,3023.85,2905.6,3.0266666666666664
4378-BZYFP,True,Male,False,False,False,17,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,20.5,365.8,348.5,0.6833333333333333
4378-MYPGO,True,Male,False,True,True,68,True,False,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),105.25,7173.15,7157.0,3.5083333333333333
4381-MHQDC,True,Female,False,False,False,47,True,True,DSL,True,False,True,True,False,False,Two year,True,Mailed check,65.0,2879.9,3055.0,2.1666666666666665
4385-GZQXV,True,Female,True,False,False,16,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.45,1511.2,1511.2,3.1483333333333334
4385-ZKVNW,True,Male,False,True,True,44,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),54.9,2549.1,2415.6,1.8299999999999998
4389-UEFCZ,True,Female,False,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Electronic check,105.5,7544.0,7596.0,3.5166666666666666
4390-KYULV,True,Male,False,True,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.55,51.15,61.650000000000006,0.685
4391-LNRXK,True,Male,False,False,False,22,True,False,Fiber optic,False,True,True,True,False,True,Month-to-month,True,Bank transfer (automatic),94.95,2142.8,2088.9,3.165
4391-RESHN,True,Male,False,False,False,23,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Mailed check,104.05,2470.1,2393.15,3.4683333333333333
4393-GEADV,True,Male,False,True,True,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),114.75,7842.3,8032.5,3.825
4393-OBCRR,True,Female,False,False,False,3,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,71.2,60.75,0.675
4393-RYCRE,True,Male,False,False,False,44,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,106.05,4510.8,4666.2,3.5349999999999997
4395-PZMSN,True,Male,True,False,False,5,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,85.55,408.5,427.75,2.8516666666666666
4396-KLSEH,True,Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,19.85,63.0,79.4,0.6616666666666667
4397-FRLTA,True,Female,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.15,84.5,80.6,0.6716666666666666
4398-HSCJH,True,Female,False,False,False,3,True,True,DSL,False,False,False,True,True,False,Month-to-month,True,Electronic check,63.6,155.65,190.8,2.12
4402-FTBXC,True,Male,False,False,False,54,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,False,Mailed check,89.8,4667.0,4849.2,2.993333333333333
4403-BWPAY,True,Male,False,False,False,14,True,True,No,False,False,False,False,False,False,One year,True,Credit card (automatic),24.8,321.7,347.2,0.8266666666666667
4404-HIBDJ,True,Female,False,False,False,25,True,False,DSL,True,True,True,True,True,False,One year,False,Mailed check,74.3,1863.8,1857.5,2.4766666666666666
4412-YLTKF,True,Female,True,False,False,27,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,78.05,2135.5,2107.35,2.6016666666666666
4415-IJZTP,True,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,74.5,74.5,2.4833333333333334
4415-WNGVR,True,Female,True,True,False,12,True,False,DSL,True,False,True,True,True,True,One year,True,Electronic check,79.2,943.85,950.4000000000001,2.64
4418-LZMSV,True,Male,False,True,True,13,True,False,DSL,False,True,True,True,False,False,Month-to-month,False,Bank transfer (automatic),61.8,750.1,803.4,2.06
4419-UJMUS,True,Male,False,True,True,69,True,True,Fiber optic,False,False,False,True,True,True,Two year,True,Electronic check,99.35,6856.45,6855.15,3.3116666666666665
4422-QVIJA,True,Female,False,False,True,35,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,50.15,1655.35,1755.25,1.6716666666666666
4423-JWZJN,True,Male,False,True,True,64,True,True,Fiber optic,False,False,True,False,False,True,One year,False,Credit card (automatic),90.25,5629.15,5776.0,3.0083333333333333
4423-YLHDV,True,Female,False,True,False,21,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),104.4,2200.25,2192.4,3.48
4424-TKOPW,True,Male,True,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.85,196.75,187.7,3.128333333333333
4425-OWHWB,True,Female,False,False,False,20,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),19.35,433.75,387.0,0.645
4429-WYGFR,True,Male,False,False,False,26,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),49.15,1237.3,1277.8999999999999,1.6383333333333332
4430-UZIPO,True,Male,False,False,False,3,False,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,36.85,108.7,110.55000000000001,1.2283333333333335
4430-YHXGG,True,Female,False,False,True,4,True,True,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.45,84.2,101.8,0.8483333333333333
4431-EDMIQ,True,Female,False,True,True,7,True,False,DSL,True,True,True,True,True,False,Month-to-month,True,Electronic check,75.7,554.05,529.9,2.5233333333333334
4432-ADRLB,True,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.65,74.9,89.3,1.4883333333333333
4433-JCGCG,True,Male,True,True,False,46,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.0,4680.05,4646.0,3.3666666666666667
4438-GGYWL,False,Male,False,True,True,62,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),115.55,7159.05,7164.099999999999,3.8516666666666666
4439-JMPMT,True,Female,False,True,True,5,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,85.75,470.95,428.75,2.8583333333333334
4439-YRNVD,True,Female,False,False,False,10,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,36.25,374.0,362.5,1.2083333333333333
4441-NIHPT,True,Female,True,False,False,13,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,74.3,940.35,965.9,2.4766666666666666
4443-EMBNA,True,Female,False,True,False,71,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.75,1836.9,1757.25,0.825
4445-KWOKW,True,Female,False,False,False,42,True,True,DSL,True,True,False,False,False,False,One year,True,Bank transfer (automatic),60.15,2421.6,2526.2999999999997,2.005
4445-ZJNMU,True,Male,False,False,False,9,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),99.3,918.75,893.6999999999999,3.3099999999999996
4446-BZKHU,True,Male,False,True,False,61,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.55,6281.45,6438.55,3.5183333333333335
4450-DLLMH,True,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),71.3,157.75,142.6,2.3766666666666665
4450-MDZFX,True,Male,False,True,True,60,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),74.35,4453.3,4461.0,2.4783333333333335
4450-YOOHP,True,Female,False,False,False,39,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),50.65,1905.4,1975.35,1.6883333333333332
4451-RWASJ,True,Male,False,True,True,15,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.5,239.75,292.5,0.65
4452-QIIEB,True,Male,False,False,False,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,43.9,278.4,307.3,1.4633333333333334
4452-ROHMO,True,Female,False,False,False,15,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.6,331.6,294.0,0.6533333333333333
4455-BFSPD,True,Female,False,True,False,61,True,True,Fiber optic,False,False,False,True,True,True,One year,False,Bank transfer (automatic),101.15,6383.9,6170.150000000001,3.371666666666667
4456-RHSNB,True,Female,False,True,True,19,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),49.6,962.9,942.4,1.6533333333333333
4458-KVRBJ,True,Male,False,False,False,59,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.0,1510.5,1475.0,0.8333333333333334
4459-BBGHE,True,Male,False,False,True,30,False,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.5,1307.8,1335.0,1.4833333333333334
4462-CYWMH,True,Male,True,True,False,62,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.8,5629.55,5567.599999999999,2.993333333333333
4464-JCOLN,True,Male,False,True,True,2,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.85,35.9,39.7,0.6616666666666667
4465-VDKIQ,True,Female,False,False,False,18,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,False,Electronic check,77.8,1358.6,1400.3999999999999,2.5933333333333333
4468-KAZHE,True,Female,True,True,False,20,True,False,DSL,False,True,False,False,False,True,Month-to-month,True,Electronic check,60.0,1259.35,1200.0,2.0
4468-MLDTH,False,Male,False,False,False,4,True,False,DSL,False,False,False,True,True,False,Month-to-month,True,Electronic check,61.3,249.4,245.2,2.0433333333333334
4468-YDOVK,True,Male,False,False,True,5,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),48.65,235.2,243.25,1.6216666666666666
4471-KXAUH,True,Female,False,True,False,42,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,84.3,3588.4,3540.6,2.81
4471-OIIDG,False,Female,False,False,False,10,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.6,1060.2,1006.0,3.3533333333333335
4472-LVYGI,True,Female,False,True,True,0,False,False,DSL,True,False,True,True,True,False,Two year,True,Bank transfer (automatic),52.55,,0.0,
4472-VESGY,True,Female,False,True,True,52,True,True,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Bank transfer (automatic),98.15,4993.4,5103.8,3.271666666666667
4475-NVTLU,True,Male,False,True,True,45,True,False,No,False,False,False,False,False,False,Two year,False,Electronic check,19.2,903.7,864.0,0.64
4476-OSWTN,True,Male,True,True,False,69,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Mailed check,110.55,7610.1,7627.95,3.685
4477-QAXWD,False,Male,False,True,False,25,False,False,DSL,False,False,True,False,True,False,One year,True,Credit card (automatic),38.1,970.4,952.5,1.27
4480-MBMLB,True,Female,False,False,False,36,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),104.8,3886.45,3772.7999999999997,3.493333333333333
4480-QQRHC,True,Female,True,False,False,8,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),74.05,600.15,592.4,2.4683333333333333
4482-EWFMI,True,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,135.2,139.4,2.3233333333333333
